islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
1,113,1028,287,287,70,98,91.04961089494164
3,116,983,295,295,0,97,90.8585961342828
0,121,931,279,279,0,97,90.87755102040816
2,117,1020,306,306,0,97,91.10490196078432
4,120,946,305,305,-71,98,91.25264270613108
1,114,1028,308,308,0,98,91.0807392996109
3,117,983,295,295,0,97,90.89623601220752
0,122,1002,279,279,71,98,91.21057884231537
2,118,1020,306,306,0,97,91.20196078431373
4,121,945,284,283,0,97,91.28359788359788
4,122,945,283,283,0,97,91.04867724867725
1,115,1028,308,308,0,98,91.0749027237354
3,118,983,295,295,0,97,90.8738555442523
0,123,1001,301,300,0,98,91.3056943056943
2,119,1020,306,306,0,97,91.20294117647059
4,123,945,283,283,0,97,91.0042328042328
1,116,1028,308,308,0,98,91.13132295719845
3,119,983,295,295,0,96,90.83316378433368
0,124,1001,300,300,0,98,91.22577422577423
2,120,949,306,306,-71,99,90.97576396206533
4,124,945,283,283,0,98,90.98306878306879
1,117,1028,308,308,0,98,91.16634241245136
3,120,985,295,295,2,97,90.98781725888325
0,125,1001,300,300,0,98,91.32567432567433
2,121,948,285,284,0,97,90.9620253164557
4,125,1014,283,283,69,98,91.18343195266272
1,118,1028,308,308,0,97,91.23151750972762
3,121,985,295,295,0,97,90.99593908629441
0,126,1001,300,300,0,98,91.36863136863137
2,122,948,284,284,0,97,91.07172995780591
4,126,1014,304,304,0,98,91.22485207100591
1,119,1028,308,308,0,97,91.1964980544747
3,122,985,295,295,0,98,91.14010152284264
0,127,1001,300,300,0,98,91.45854145854146
2,123,948,284,284,0,96,91.01160337552743
4,127,1014,304,304,0,98,91.40927021696253
1,120,956,308,308,-72,96,91.01255230125523
3,123,985,295,295,0,99,91.20507614213199
0,128,1001,300,300,0,98,91.6043956043956
2,124,1020,284,284,72,97,91.19019607843137
4,128,1014,304,304,0,98,91.35996055226825
1,121,955,287,286,0,97,90.99162303664922
1,122,955,286,286,0,97,91.0282722513089
3,124,985,295,295,0,98,91.29644670050762
0,129,1001,300,300,0,98,91.57742257742258
2,125,1020,306,306,0,97,91.16470588235295
2,126,1020,306,306,0,97,91.14901960784314
4,129,1014,304,304,0,99,91.47731755424063
1,123,955,286,286,0,97,91.05549738219895
3,125,985,295,295,0,99,91.27918781725889
0,130,931,300,300,-70,97,91.2921589688507
2,127,1020,306,306,0,97,91.04411764705883
4,130,943,304,304,-71,97,91.27889713679745
1,124,1025,286,286,70,97,91.3239024390244
3,126,985,295,295,0,98,91.38578680203045
0,131,1002,279,279,71,99,91.52395209580838
