islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
4,99,1070,300,300,70,3,8.03551401869159
1,94,1000,300,300,0,3,8.268
3,101,930,279,279,0,3,8.465591397849462
0,99,1000,300,300,0,3,8.425
2,95,1000,300,300,0,3,8.128
4,100,995,321,321,-75,3,8.225125628140704
1,95,1000,300,300,0,3,8.344
3,102,930,279,279,0,3,8.3752688172043
0,100,1005,300,300,5,3,8.303482587064677
2,96,1000,300,300,0,3,8.129
4,101,995,298,298,0,4,8.208040201005025
1,96,1070,300,300,70,3,8.214953271028037
3,103,930,279,279,0,3,8.356989247311828
0,101,1005,301,301,0,3,8.230845771144278
2,97,1000,300,300,0,3,8.169
4,102,995,298,298,0,4,8.204020100502513
1,97,1070,321,321,0,3,8.176635514018692
3,104,930,279,279,0,3,8.349462365591398
0,102,1005,301,301,0,3,8.325373134328359
2,98,1000,300,300,0,3,8.163
4,103,995,298,298,0,4,8.278391959798995
1,98,1070,321,321,0,3,8.166355140186916
3,105,930,279,279,0,3,8.38494623655914
0,103,1005,301,301,0,3,8.207960199004976
2,99,1000,300,300,0,3,8.306
4,104,995,298,298,0,3,8.29246231155779
1,99,1070,321,321,0,3,8.195327102803738
3,106,930,279,279,0,3,8.350537634408601
0,104,1005,301,301,0,3,8.266666666666667
2,100,930,300,300,-70,3,8.408602150537634
4,105,995,298,298,0,3,8.298492462311557
1,100,995,321,321,-75,2,8.322613065326633
3,107,1000,279,279,70,2,8.139
0,105,1005,301,301,0,4,8.287562189054727
2,101,1005,279,279,75,3,8.218905472636816
4,106,995,298,298,0,3,8.248241206030151
1,101,995,298,298,0,2,8.360804020100502
3,108,1000,300,300,0,3,8.114
3,109,1000,300,300,0,3,8.188
0,106,1005,301,301,0,3,8.302487562189055
2,102,1005,301,301,0,3,8.154228855721392
4,107,995,298,298,0,3,8.208040201005025
1,102,995,298,298,0,3,8.285427135678392
3,110,1000,300,300,0,2,8.207
0,107,1005,301,301,0,3,8.364179104477612
2,103,1005,301,301,0,3,8.17313432835821
4,108,995,298,298,0,3,8.22713567839196
1,103,995,298,298,0,3,8.289447236180905
3,111,1000,300,300,0,2,8.224
0,108,1005,301,301,0,3,8.266666666666667
2,104,1005,301,301,0,2,8.233830845771145
4,109,995,298,298,0,2,8.258291457286433
