islandId,iteration,populationSize,entitiesDied,entitiesBorn,migrationDelta,best,mean
3,219,105,32,31,0,2,4.876190476190477
4,227,94,28,28,0,3,5.787234042553192
0,218,98,29,29,0,2,5.63265306122449
0,219,98,29,29,0,2,5.6020408163265305
1,235,88,26,26,0,2,5.204545454545454
2,222,100,30,30,0,3,5.84
3,220,98,31,31,-7,2,4.959183673469388
4,228,101,28,28,7,2,5.544554455445544
0,220,91,29,29,-7,3,5.6923076923076925
1,236,95,26,26,7,2,5.28421052631579
2,223,100,30,30,0,3,5.76
3,221,98,29,29,0,2,5.204081632653061
4,229,101,30,30,0,2,5.465346534653466
0,221,91,27,27,0,3,5.725274725274725
1,237,95,28,28,0,2,5.221052631578948
2,224,100,30,30,0,3,5.7
3,222,98,29,29,0,1,5.173469387755102
4,230,94,30,30,-7,3,5.691489361702128
0,222,98,27,27,7,2,5.448979591836735
0,223,98,29,29,0,2,5.612244897959184
1,238,95,28,28,0,2,5.136842105263158
2,225,100,30,30,0,2,5.6
3,223,98,29,29,0,2,5.255102040816326
4,231,94,28,28,0,3,5.691489361702128
0,224,98,29,29,0,2,5.653061224489796
0,225,98,29,29,0,2,5.3979591836734695
1,239,95,28,28,0,2,5.042105263157895
2,226,100,30,30,0,2,5.62
3,224,98,29,29,0,2,5.479591836734694
3,225,98,29,29,0,2,5.510204081632653
4,232,94,28,28,0,2,5.5
0,226,98,29,29,0,2,5.295918367346939
1,240,88,28,28,-7,3,5.386363636363637
2,227,107,30,30,7,2,5.607476635514018
3,226,98,29,29,0,2,5.6020408163265305
4,233,94,28,28,0,3,5.414893617021277
0,227,98,29,29,0,2,5.622448979591836
0,228,98,29,29,0,3,5.540816326530612
1,241,88,26,26,0,2,5.2727272727272725
1,242,88,26,26,0,3,5.625
2,228,107,32,32,0,2,5.4766355140186915
3,227,98,29,29,0,2,5.520408163265306
4,234,94,28,28,0,2,5.585106382978723
4,235,94,28,28,0,1,5.4361702127659575
0,229,98,29,29,0,3,5.571428571428571
1,243,88,26,26,0,3,5.511363636363637
2,229,107,32,32,0,2,5.5046728971962615
